gutenberg_id	text
6150	Of mortal men the craftiest; Sisyphus,
6150	The son of AEolus; to him was born
6150	Glaucus; and Glaucus in his turn begot
6150	Bellerophon, on whom the Gods bestow'd
6150	The gifts of beauty and of manly grace.
6150	But Proetus sought his death; and, mightier far,
6150	From all the coasts of Argos drove him forth,
6150	To Proetus subjected by Jove's decree.
6150	For him the monarch's wife, Antaea, nurs'd
6150	A madd'ning passion, and to guilty love
6150	Would fain have tempted him; but fail'd to move
6150	The upright soul of chaste Bellerophon.
6150	With lying words she then address'd the King:
6150	'Die, Proetus, thou, or slay Bellerophon,
6150	Who basely sought my honour to assail.'
6150	The King with anger listen'd to her words;
6150	Slay him he would not; that his soul abhorr'd;
6150	But to the father of his wife, the King
6150	Of Lycia, sent him forth, with tokens charg'd
6150	Of dire import, on folded tablets trac'd,
6150	Pois'ning the monarch's mind, to work his death.
6150	To Lycia, guarded by the Gods, he went;
6150	But when he came to Lycia, and the streams
6150	Of Xanthus, there with hospitable rites
6150	The King of wide-spread Lycia welcom'd him.
6150	Nine days he feasted him, nine oxen slew;
6150	But with the tenth return of rosy morn
6150	He question'd him, and for the tokens ask'd
6150	He from his son-in-law, from Proetus, bore.
6150	The tokens' fatal import understood,
6150	He bade him first the dread Chimaera slay;
6150	A monster, sent from Heav'n, not human born,
6150	With head of lion, and a serpent's tail,
6150	And body of a goat; and from her mouth
6150	There issued flames of fiercely-burning fire:
6150	Yet her, confiding in the Gods, he slew.
6150	Next, with the valiant Solymi he fought,
6150	The fiercest fight that e'er he undertook.
6150	Thirdly, the women-warriors he o'erthrew,
6150	The Amazons; from whom returning home,
6150	The King another stratagem devis'd;
6150	For, choosing out the best of Lycia's sons,
6150	He set an ambush; they return'd not home,
6150	For all by brave Bellerophon were slain.
6150	But, by his valour when the King perceiv'd
6150	His heav'nly birth, he entertain'd him well;
6150	Gave him his daughter; and with her the half
6150	Of all his royal honours he bestow'd:
6150	A portion too the Lycians meted out,
6150	Fertile in corn and wine, of all the state
6150	The choicest land, to be his heritage.
6150	Three children there to brave Bellerophon
6150	Were born; Isander, and Hippolochus,
6150	Laodamia last, belov'd of Jove,
6150	The Lord of counsel; and to him she bore
6150	Godlike Sarpedon of the brazen helm.
6150	Bellerophon at length the wrath incurr'd
6150	Of all the Gods; and to th' Aleian plain
6150	Alone he wander'd; there he wore away
6150	His soul, and shunn'd the busy haunts of men.
6150	Insatiate Mars his son Isander slew
6150	In battle with the valiant Solymi:
6150	His daughter perish'd by Diana's wrath.
6150	I from Hippolochus my birth derive:
6150	To Troy he sent me, and enjoin'd me oft
6150	To aim at highest honours, and surpass
6150	My comrades all; nor on my father's name
6150	Discredit bring, who held the foremost place
6150	In Ephyre, and Lycia's wide domain.
6150	"Such is my race, and such the blood I boast."""
6150	""
6150	He said; and Diomed rejoicing heard:
6150	His spear he planted in the fruitful ground,
6150	And thus with friendly words the chief address'd:
6150	""
6150	"""By ancient ties of friendship are we bound;"
6150	For godlike OEneus in his house receiv'd
6150	For twenty days the brave Bellerophon;
6150	They many a gift of friendship interchang'd;
6150	A belt, with crimson glowing, OEneus gave;
6150	Bellerophon a double cup of gold,
6150	Which in my house I left when here I came.
6150	Of Tydeus no remembrance I retain;
6150	For yet a child he left me, when he fell
6150	With his Achaians at the gate of Thebes.
6150	So I in Argos am thy friendly host;
6150	Thou mine in Lycia, when I thither come:
6150	Then shun we, e'en amid the thickest fight,
6150	Each other's lance; enough there are for me
6150	Of Trojans and their brave allies to kill,
6150	As Heav'n may aid me, and my speed of foot;
6150	And Greeks enough there are for thee to slay,
6150	If so indeed thou canst; but let us now
6150	Our armour interchange, that these may know
6150	"What friendly bonds of old our houses join."""
6150	Thus as they spoke, they quitted each his car;
6150	Clasp'd hand in hand, and plighted mutual faith.
6150	Then Glaucus of his judgment Jove depriv'd,
6150	His armour interchanging, gold for brass,
6150	A hundred oxen's worth for that of nine.
6150	""
6150	Meanwhile, when Hector reach'd the oak beside
6150	The Scaean gate, around him throng'd the wives
6150	Of Troy, and daughters, anxious to enquire
6150	The fate of children, brothers, husbands, friends;
6150	He to the Gods exhorted all to pray,
6150	For deep the sorrows that o'er many hung.
6150	But when to Priam's splendid house he came,
6150	With polish'd corridors adorn'd--within
6150	Were fifty chambers, all of polish'd stone,
6150	Plac'd each by other; there the fifty sons
6150	Of Priam with their wedded wives repos'd;
6150	On th' other side, within the court were built
6150	Twelve chambers, near the roof, of polish'd stone,
6150	Plac'd each by other; there the sons-in-law
6150	Of Priam with their spouses chaste repos'd;
6150	To meet him there his tender mother came,
6150	And with her led the young Laodice,
6150	Fairest of all her daughters; clasping then
6150	"His hands, she thus address'd him: ""Why, my son,"
6150	Why com'st thou here, and leav'st the battle-field?
6150	Are Trojans by those hateful sons of Greece,
6150	Fighting around the city, sorely press'd?
6150	And com'st thou, by thy spirit mov'd, to raise,
6150	On Ilium's heights, thy hands in pray'r to Jove?
6150	But tarry till I bring the luscious wine,
6150	That first to Jove, and to th' Immortals all,
6150	Thou mayst thine off'ring pour; then with the draught
6150	Thyself thou mayst refresh; for great the strength
6150	Which gen'rous wine imparts to men who toil,
6150	"As thou hast toil'd, thy comrades to protect."""
6150	""
6150	To whom great Hector of the glancing helm:
6150	"""No, not for me, mine honour'd mother, pour"
6150	The luscious wine, lest thou unnerve my limbs,
6150	And make me all my wonted prowess lose.
6150	The ruddy wine I dare not pour to Jove
6150	With hands unwash'd; nor to the cloud-girt son
6150	Of Saturn may the voice of pray'r ascend
6150	From one with blood bespatter'd and defil'd.
6150	Thou, with the elder women, seek the shrine
6150	Of Pallas; bring your gifts; and on the knees
6150	Of fair-hair'd Pallas place the fairest robe
6150	In all the house, the amplest, best esteem'd;
6150	And at her altar vow to sacrifice
6150	Twelve yearling kine, that never felt the goad;
6150	So she have pity on the Trojan state,
6150	Our wives, and helpless babes; and turn away
6150	The fiery son of Tydeus, spearman fierce,
6150	The Minister of Terror; to the shrine
6150	Of Pallas thou; to Paris I, to call
6150	If haply he will hear; would that the earth
6150	Would gape and swallow him! for great the curse
6150	That Jove thro' him hath brought on men of Troy,
6150	On noble Priam, and on Priam's sons.
6150	Could I but know that he were in his grave,
6150	"Methinks my sorrows I could half forget."""
6150	""
6150	He said: she, to the house returning, sent
6150	Th' attendants through the city, to collect
6150	The train of aged suppliants; she meanwhile
6150	Her fragrant chamber sought, wherein were stor'd
6150	Rich garments by Sidonian women work'd,
6150	Whom godlike Paris had from Sidon brought,
6150	Sailing the broad sea o'er, the selfsame path
6150	By which the high-born Helen he convey'd.
6150	Of these, the richest in embroidery,
6150	The amplest, and the brightest, as a star
6150	Refulgent, plac'd with care beneath the rest,
6150	The Queen her off'ring bore to Pallas' shrine:
6150	She went, and with her many an ancient dame.
6150	But when the shrine they reach'd on Ilium's height,
6150	Theano, fair of face, the gates unlock'd,
6150	Daughter of Cisseus, sage Antenor's wife,
6150	By Trojans nam'd at Pallas' shrine to serve.
6150	They with deep moans to Pallas rais'd their hands;
6150	But fair Theano took the robe, and plac'd
6150	On Pallas' knees, and to the heav'nly Maid,
6150	Daughter of Jove, she thus address'd her pray'r:
6150	"""Guardian of cities, Pallas, awful Queen,"
6150	Goddess of Goddesses, break thou the spear
6150	Of Tydeus' son; and grant that he himself
6150	Prostrate before the Scaean gates may fall;
6150	So at thine altar will we sacrifice
6150	Twelve yearling kine, that never felt the goad,
6150	If thou have pity on the state of Troy,
6150	"The wives of Trojans, and their helpless babes."""
6150	""
6150	Thus she; but Pallas answer'd not her pray'r.
6150	While thus they call'd upon the heav'nly Maid,
6150	Hector to Paris' mansion bent his way;
6150	A noble structure, which himself had built
6150	Aided by all the best artificers
6150	Who in the fertile realm of Troy were known;
6150	With chambers, hall, and court, on Ilium's height,
6150	Near to where Priam's self and Hector dwelt.
6150	There enter'd Hector, well belov'd of Jove;
6150	And in his hand his pond'rous spear he bore,
6150	Twelve cubits long; bright flash'd the weapon's point
6150	Of polish'd brass, with circling hoop of gold.
6150	There in his chamber found he whom he sought,
6150	About his armour busied, polishing
6150	His shield, his breastplate, and his bended bow.
6150	While Argive Helen, 'mid her maidens plac'd,
6150	The skilful labours of their hands o'erlook'd.
6150	To him thus Hector with reproachful words;
6150	"""Thou dost not well thine anger to indulge;"
6150	In battle round the city's lofty wall
6150	The people fast are falling; thou the cause
6150	That fiercely thus around the city burns
6150	The flame of war and battle; and thyself
6150	Wouldst others blame, who from the fight should shrink.
6150	"Up, ere the town be wrapp'd in hostile fires."""
6150	""
6150	To whom in answer godlike Paris thus:
6150	"""Hector, I own not causeless thy rebuke;"
6150	Yet will I speak; hear thou and understand;
6150	'Twas less from anger with the Trojan host,
6150	And fierce resentment, that I here remain'd,
6150	Than that I sought my sorrow to indulge;
6150	Yet hath my wife, e'en now, with soothing words
6150	Urg'd me to join the battle; so, I own,
6150	'Twere best; and Vict'ry changes oft her side.
6150	Then stay, while I my armour don; or thou
6150	"Go first: I, following, will o'ertake thee soon."""
6150	""
6150	He said: but Hector of the glancing helm
6150	Made answer none; then thus with gentle tones
6150	"Helen accosted him: ""Dear brother mine,"
6150	(Of me, degraded, sorrow-bringing, vile!)
6150	Oh that the day my mother gave me birth
6150	Some storm had on the mountains cast me forth!
6150	Or that the many-dashing ocean's waves
6150	Had swept me off, ere all this woe were wrought!
6150	Yet if these evils were of Heav'n ordain'd,
6150	Would that a better man had call'd me wife;
6150	A sounder judge of honour and disgrace:
6150	For he, thou know'st, no firmness hath of mind,
6150	Nor ever will; a want he well may rue.
6150	But come thou in, and rest thee here awhile,
6150	Dear brother, on this couch; for travail sore
6150	Encompasseth thy soul, by me impos'd,
6150	Degraded as I am, and Paris' guilt;
6150	On whom this burthen Heav'n hath laid, that shame
6150	"On both our names through years to come shall rest."""
6150	""
6150	To whom great Hector of the glancing helm:
6150	"""Though kind thy wish, yet, Helen, ask me not"
6150	To sit or rest; I cannot yield to thee:
6150	For to the succour of our friends I haste,
6150	Who feel my loss, and sorely need my aid.
6150	But thou thy husband rouse, and let him speed,
6150	That he may find me still within the walls.
6150	For I too homeward go; to see once more
6150	My household, and my wife, and infant child:
6150	For whether I may e'er again return,
6150	I know not, or if Heav'n have so decreed,
6150	"That I this day by Grecian hands should fall."""
6150	""
6150	Thus saying, Hector of the glancing helm
6150	Turn'd to depart; with rapid step he reach'd
6150	His own well-furnished house, but found not there
6150	His white-arm'd spouse, the fair Andromache.
6150	She with her infant child and maid the while
6150	Was standing, bath'd in tears, in bitter grief,
6150	On Ilium's topmost tower: but when her Lord
6150	Found not within the house his peerless wife,
6150	Upon the threshold pausing, thus he spoke:
6150	"""Tell me, my maidens, tell me true, which way"
6150	Your mistress went, the fair Andromache;
6150	Or to my sisters, or my brothers' wives?
6150	Or to the temple where the fair-hair'd dames
6150	"Of Troy invoke Minerva's awful name?"""
6150	""
6150	To whom the matron of his house replied:
6150	"""Hector, if truly we must answer thee,"
6150	Not to thy sisters, nor thy brothers' wives,
6150	Nor to the temple where the fair-hair'd dames
6150	Of Troy invoke Minerva's awful name,
